channel_id,channel_title,pagerank,betweenness,degree,num_edges,cluster_id
UCIzXayRP7-P0ANpq-nD-h5g,The Sun,0.0014144811908446098,0.0031688771291298276,0.35877862595419846,94,1
UCuT2-AJOHr_mwytdz13eidg,Jamie West,0.0007998185959818253,0.008295671421932719,0.16030534351145037,42,0
UCnVR-SdKxQeTvXtUSPFCL7g,Neil Oliver,0.008755878509399689,0.0011822242277625275,0.83206106870229,218,2
UCtuvpPNTY1lKAoaVzBrzcLg,ExamSolutions,0.003882322297904199,0.015930919940747086,0.8702290076335878,228,0
UCHyl55wMzhl7_TvocwepnPQ,Katie Home Cook,0.0008783977910379653,0.003752217352287546,0.1564885496183206,41,0
UCFl4AlTfyIfF32GnNZpBJXQ,Techfugees,0.0009594125224697317,0.0033137491394050144,0.20229007633587787,53,0
UCMmVPVb0BwSIOWVeDwlPocQ,The United Stand,0.00281325131868639,0.00016573562243475377,0.4580152671755725,120,1
UC7Qev-A8yxxVtiOZT2mFCNA,hazel taffy,0.003051967915544912,0.0035847640217211165,0.6106870229007634,160,0
UCBN-bb-hE7jYlcp4exwXRsQ,Celtic FC,0.003815960927104304,7.77843236384958e-05,0.5038167938931297,132,1
UC6ELw6H0PsZhIE9VkutZ17w,Skyaaz Podcast,0.0028220156454404556,0.004925063822142002,0.7213740458015266,189,0
UCWRPbx3vmQKoZvE_l8m3MYw,This Is Jessica Okah,0.0036085054846098615,0.004395337616799405,0.7442748091603053,195,0
UC8dxVgZl9u5HeCOXnosCtuQ,McLaren,0.0047248970658159434,0.0009113370129426989,0.5572519083969465,146,1
UCVSE1ThLItD7q-O7hzXYUmw,英伦郭哥一家人,0.0068671764707506815,0.0004421241457303579,0.8816793893129771,231,0
UCAv0q1Tv9FpDrnhkvNq1FVA,Directors Cut Theatre Company,0.0006681184289644011,0.000635435947360138,0.0648854961832061,17,0
UCKJKt8kmDXrWQAGkTV1VHMQ,Emma Bennet ,0.007674011076300814,0.0003970691256819186,0.7862595419847328,206,2
UCFOBnlWbhRdlegy96uKtT0Q,Modhar Alhilou السيد مضر الحلو,0.005247211292265968,0.0027445726226107033,0.8854961832061068,232,0
UCG6usHVNuRbexyisxE27nDw,Joey Carbstrong,0.006443976720099831,0.002031433594564243,0.732824427480916,192,2
UC5KIGBVmpvYanoWhHyJwYpg,Mat Wilson Motivation,0.003722471670783094,0.0031048967216379697,0.49236641221374045,129,0
UCXSgxspYrTYxfELNpz13Fig,BARAK ON THE MOVE,0.0009216095949481557,0.006594397578867173,0.2213740458015267,58,0
UCeQUY4NB223GWtVEu1Q1vLg,Callum Abroad,0.00426172190361424,0.003977216015471696,0.8167938931297709,214,0
UC5oOmwZcXLmVKCKa1x6mbYw,John Hodgson,0.0033503685038977315,0.004051970082504433,0.7748091603053435,203,0
UCnY7SulL1XsnI6IPhLv-iqg,Let's Kill Twitter,0.0017386610120211253,0.0015318358632388641,0.35877862595419846,94,0
UC7tXqfX2b4wli6zkytVBihQ,Knock EPC,0.004869792139703398,0.0008077174305129029,0.866412213740458,227,0
UC_Iq-ElfelWUEhrLUSSc9NA,EDO LAKOUL BUSINESS TV,0.0016936413188534034,0.004886276115546975,0.42366412213740456,111,0
UCgV4T1wDRd4AV31qGYbY39g,Official Jeremy Corbyn Channel,0.003814861312860452,0.0024640892435048795,0.7022900763358778,184,1
UCGJ8-xqhOLwyJNuPMsVoQWQ,FPL BlackBox,0.005602763084833691,0.0014621294102736587,0.8702290076335878,228,0
UClHU2R-nz_tt_nhk0YXrKmA,The Unsettled,0.0016458883170032434,0.0014260923579165225,0.3511450381679389,92,0
UCV0Zwat3Yrr8uyaQV6rvtpw,stevens allsorts,0.0031043198525583333,0.0005420529769042536,0.4541984732824427,119,2
UCF9IOB2TExg3QIBupFtBDxg,Dr. John Campbell,0.0077837393727989744,0.0004935509344564359,0.6717557251908397,176,2
UCVS472T96gZEkfnzG9T7Ung,Centre for Sight - Eye Hospital Sussex,0.0027160646958697575,0.0018388076100632035,0.5190839694656488,136,1
UC9cvVvlvr-qBssphm1EdYGQ,Andy Guitar,0.00802989996263328,0.0002983241203825568,0.6450381679389313,169,1
UCs8SA3E0FAGsI6fdHZe88oQ,Renegade Inc.,0.003158254298442545,0.0054180518590012305,0.5534351145038168,145,0
UCswH8ovgUp5Bdg-0_JTYFNw,Russell Brand,0.004423408881336515,0.00010724069686954658,0.5267175572519084,138,1
UCMasyWuE1P2AaEKw_FkGq9g,UK Parliament,0.005410221207324303,8.28678112173769e-05,0.6183206106870229,162,1
UCxtbUzEzRpX1B9sGbRudG6g,York Cardiology,0.005480835481419497,0.005193444111580463,0.8625954198473282,226,0
UCp68_FLety0O-n9QU6phsgw,colinfurze,0.0031426862066284323,0.00833596898131425,0.7900763358778625,207,0
UCJ-vHE5CrGaL_ITEg-n3OeA,TheraminTrees,0.0006373818581619163,0.0010602205258693805,0.04580152671755725,12,0
UCGJDP2vX1vAnUp3C3oz9daA,SuperYachters - The Superyacht Channel,0.0019057265261869264,0.010954244686805894,0.6755725190839694,177,0
UCEFEYAywMUVbHTo0y8T7_cA,TrueMobster,0.008328889026370672,0.0006598088330123077,0.732824427480916,192,2
UCtxBIYgTXRiP2clvl75nDUg,Dog Sanctuary & Rehabilitation Center Georgia EU,0.004985432885970642,0.0007909349578209807,0.6755725190839694,177,2
UCkx01nTggGxs4f6kTDl2Bfg,Sahara Football,0.008173925261164365,0.00023986401322542413,0.6412213740458015,168,1
UC1HkNnLJrMjmG0QClmvNR2w,Sabonzy Academy,0.0017109136323999463,0.002084856638686594,0.366412213740458,96,0
UClrXL7jFPg6hHVBD-DaIrZA,sdk dele,0.0023458745329218876,0.009969682451475908,0.6984732824427481,183,0
UCfqAKZyFOKG2kd1I-YzkynQ,Amos and Friends,0.002025440583058225,0.0023053267986145065,0.38549618320610685,101,0
UCdi82kWpthyWgEGSgHfERJw,the best of the best,0.0038354364108411213,0.0008060461469253261,0.583969465648855,153,2
UCBETogDk3uVTZgxFz_cocwA,VeStoTheMagician,0.0023065987798101574,0.014793007940327412,0.6946564885496183,182,0
UCtAanHA6HvqPdhEZco_Rn1Q,Χρήστος Αράπογλου,0.0010182857996939474,0.001569126378286684,0.18702290076335878,49,0
UC6cF_2V1vNKx-nFdGd8cOcA,Alex Christoforou,0.01081535384864459,8.774238834781083e-05,0.6603053435114503,173,1
UCv361SF6FKznoGPKEFG9Yhw,陈秋实 Qiushi Official,0.002266823002245434,0.008755303423856553,0.5954198473282443,156,2
UCatk5UyCctFhrFmYQfMiayg,Kang alit,0.0015467969223815555,0.012005260491704296,0.549618320610687,144,0
UCWDT2-UCGXRs0iPuT-X26-w,Karni Ilyas Club,0.0022638804591832676,0.004871877121153246,0.549618320610687,144,0
UC3dffH7UxCE9QY98kO3X7rg,Felysha Management,0.001047500964133659,0.003269750277734835,0.22519083969465647,59,0
UCYEa4_MC7OFjcWrO6SO-u8g,Indonesia Lawyers Club,0.003711324131665078,0.001028698260425908,0.5687022900763359,149,1
UCXHCw4Zx1eBsKGd8SyXuJFA,MKF Music Channel,0.005344502183173508,0.001201132733553546,0.7748091603053435,203,0
UCk2O0GEshwvrQ3Qxa5N9w1w,Fana Vibes,0.0014244253261024747,0.009844661154216302,0.42748091603053434,112,0
UCqpncqCu0GqwObpHkqZeoNw,Arane Hannya【Yorukaze】,0.000598333831748811,0.0010555675204266938,0.03435114503816794,9,2
